tsaEligible,damagedStateAbbreviation,residenceType,grossIncome,repairAmount,destroyed,waterLevel
0,TX,House/Duplex,100000.0,,0,
1,PR,Apartment,1560.0,,0,
0,TX,Apartment,21000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,Townhouse,960000.0,,0,
0,FL,House/Duplex,,,0,
0,PR,House/Duplex,4452.0,,0,0.0
0,LA,Apartment,36468.0,,0,0.0
0,FL,House/Duplex,137000.0,,0,0.0
0,NC,Apartment,54000.0,,0,0.0
0,FL,House/Duplex,36000.0,,0,
0,LA,House/Duplex,26000.0,,0,0.0
1,FL,House/Duplex,10000.0,,0,0.0
1,PR,Apartment,2400.0,,0,
1,FL,House/Duplex,,,0,
0,LA,House/Duplex,58000.0,,0,
1,PR,House/Duplex,2880.0,,0,0.0
0,FL,Apartment,196000.0,,0,
1,PR,Townhouse,8028.0,,0,
1,PR,House/Duplex,18048.0,,0,0.0
1,TX,House/Duplex,30000.0,,0,0.0
1,PR,House/Duplex,247000.0,,0,
0,LA,House/Duplex,9600.0,,0,0.0
0,FL,House/Duplex,10000.0,,0,
0,FL,House/Duplex,45000.0,,0,0.0
0,LA,Apartment,48902.0,,0,
1,FL,House/Duplex,3000.0,,0,0.0
0,TX,House/Duplex,23000.0,,0,
0,FL,Apartment,3600.0,,0,1.0
1,FL,House/Duplex,36000.0,,0,
1,PR,Townhouse,60000.0,,0,
0,FL,House/Duplex,37000.0,,0,
0,PR,Condo,12500.0,,0,
1,PR,House/Duplex,21000.0,,0,0.0
1,PR,House/Duplex,1000.0,,0,0.0
1,FL,Apartment,8808.0,,0,2.0
0,TX,Apartment,1400.0,,0,0.0
1,TX,House/Duplex,72000.0,,0,0.0
1,PR,House/Duplex,7080.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
1,LA,House/Duplex,2500.0,,0,1.0
1,FL,Mobile Home,29800.0,,0,
1,PR,House/Duplex,30000.0,1292.94,0,0.0
1,FL,House/Duplex,12548.0,,0,
0,LA,House/Duplex,,,0,0.0
0,TX,House/Duplex,25400.0,,0,
0,LA,House/Duplex,45000.0,,0,
1,PR,House/Duplex,3348.0,432.14,0,1.0
1,PR,House/Duplex,3798.0,359.04,0,0.0
0,FL,Other,5500000.0,,0,
1,PR,House/Duplex,6660.0,,0,0.0
1,FL,House/Duplex,95000.0,,0,
0,FL,House/Duplex,50000.0,,0,0.0
1,FL,House/Duplex,120000.0,,0,
0,TX,Apartment,13000.0,,0,0.0
0,LA,House/Duplex,19200.0,,0,0.0
1,TX,House/Duplex,,,0,6.0
1,FL,House/Duplex,34000.0,,0,
1,FL,Townhouse,17000.0,,0,
1,TX,Apartment,11068.0,,0,11.0
0,TX,House/Duplex,19000.0,,0,
0,LA,Apartment,,,0,0.0
1,PR,Other,18000.0,,0,
0,LA,House/Duplex,76080.0,,0,
1,PR,House/Duplex,20000.0,,0,
1,FL,House/Duplex,30000.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
0,TX,House/Duplex,93000.0,,0,0.0
1,PR,Townhouse,,,0,
1,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,53000.0,,0,0.0
1,TX,House/Duplex,75000.0,,0,0.0
1,PR,House/Duplex,12000.0,,0,0.0
0,LA,Apartment,43000.0,,0,
0,FL,Apartment,8820.0,,0,0.0
0,FL,House/Duplex,25000.0,,0,
0,FL,Apartment,28800.0,,0,
0,PR,House/Duplex,12000.0,,0,
1,LA,Condo,,,0,0.0
1,PR,Townhouse,,,0,0.0
0,FL,House/Duplex,45000.0,,0,0.0
1,PR,House/Duplex,2880.0,,0,0.0
1,FL,Condo,,,0,2.0
1,PR,House/Duplex,,1592.53,0,0.0
1,TX,Mobile Home,5000.0,10938.74,0,2.0
1,FL,Apartment,20000.0,,0,0.0
1,PR,Other,12948.0,,0,0.0
1,FL,House/Duplex,91600.0,,0,
0,FL,Condo,42000.0,,0,
1,PR,House/Duplex,17000.0,,0,
1,FL,House/Duplex,24000000.0,,0,
0,FL,Townhouse,70000.0,,0,
1,LA,Mobile Home,3500.0,,0,0.0
1,LA,House/Duplex,37000.0,,0,
1,PR,Townhouse,4800.0,,0,0.0
1,TX,Apartment,34560.0,,0,
0,LA,Mobile Home,26000.0,5946.23,0,0.0
1,PR,Other,7000.0,,0,
0,FL,House/Duplex,45000.0,,0,
0,NC,Mobile Home,9060.0,4788.4,0,8.0
1,LA,House/Duplex,10200.0,,0,0.0
1,FL,House/Duplex,30000.0,,0,
0,FL,Townhouse,30000.0,,0,
1,FL,House/Duplex,12000.0,,0,0.0
1,FL,House/Duplex,10450.0,,0,
0,LA,House/Duplex,145000.0,,0,
0,FL,House/Duplex,,1000.0,0,0.0
1,PR,House/Duplex,33600.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,LA,House/Duplex,42000.0,,0,
1,PR,Apartment,,,0,
1,PR,House/Duplex,32000.0,,0,0.0
0,FL,House/Duplex,,,0,
1,FL,Mobile Home,39000.0,,0,0.0
0,FL,Condo,65000.0,,0,0.0
0,TX,House/Duplex,33000.0,,0,0.0
1,FL,Townhouse,37000.0,,0,
0,FL,House/Duplex,70000.0,,0,
1,PR,House/Duplex,13440.0,1561.56,0,0.0
0,LA,Apartment,,,0,0.0
1,FL,Condo,29000.0,,0,0.0
0,FL,Mobile Home,9396.0,,0,0.0
0,FL,Apartment,17000.0,,0,
0,FL,House/Duplex,40000.0,,0,0.0
1,PR,House/Duplex,16000.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,
1,PR,House/Duplex,4000.0,,0,0.0
0,NC,House/Duplex,78900.0,,0,0.0
0,FL,Apartment,12000.0,,0,
0,LA,Townhouse,27528.0,4594.08,0,0.0
0,FL,Other,,,0,
0,TX,Assisted Living Facility,8772.0,,0,
0,LA,House/Duplex,69343.0,,0,
0,TX,House/Duplex,150000.0,,0,
1,TX,Mobile Home,80000.0,11269.56,0,14.0
0,FL,House/Duplex,,,0,
0,TX,House/Duplex,,,0,
0,NC,Mobile Home,15600.0,,0,10.0
0,LA,Mobile Home,20000.0,,0,0.0
1,TX,House/Duplex,,,0,0.0
1,TX,House/Duplex,52000.0,2793.18,0,2.0
0,LA,House/Duplex,85000.0,,0,
0,FL,House/Duplex,70000.0,,0,0.0
1,FL,Other,1889.0,,0,0.0
0,FL,House/Duplex,115000.0,,0,0.0
1,PR,House/Duplex,14145.0,,0,0.0
1,TX,House/Duplex,40000.0,13444.25,0,15.0
0,TX,Townhouse,26000.0,,0,
0,FL,House/Duplex,34400.0,,0,
1,LA,House/Duplex,12000.0,,0,0.0
0,FL,Mobile Home,,,0,
1,FL,Other,58000.0,,0,
1,PR,Apartment,74000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,PR,House/Duplex,10000.0,,0,0.0
0,LA,Apartment,23280.0,,0,
0,TX,House/Duplex,,,0,4.0
0,FL,House/Duplex,250000.0,,0,
0,LA,House/Duplex,14400.0,6094.08,0,0.0
1,LA,House/Duplex,800000.0,,0,
1,FL,House/Duplex,65000.0,,0,
1,FL,House/Duplex,28500.0,,0,
0,TX,House/Duplex,7000.0,,0,0.0
0,FL,Apartment,17760.0,,0,0.0
1,PR,Townhouse,2600.0,,0,0.0
1,TX,Apartment,8400.0,,0,0.0
0,TX,Apartment,0.0,,0,0.0
0,TX,Apartment,16872.0,,0,
1,FL,House/Duplex,,,0,
1,FL,Mobile Home,6000.0,,0,
1,TX,Apartment,36000.0,,0,50.0
0,FL,Apartment,0.0,,0,
0,TX,Other,100000.0,,0,
0,FL,Mobile Home,,,0,
1,PR,House/Duplex,11136.0,,0,0.0
1,PR,Apartment,4920.0,,0,0.0
0,LA,House/Duplex,140000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,House/Duplex,26000.0,,0,
0,TX,House/Duplex,35925.0,,0,
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,2134.0,,0,0.0
1,PR,House/Duplex,8760.0,1326.36,0,0.0
1,LA,House/Duplex,88400.0,,0,
0,TX,Mobile Home,32708.0,,0,0.0
0,NC,House/Duplex,35000.0,,0,0.0
1,PR,House/Duplex,,,0,
0,TX,House/Duplex,110000.0,,0,
0,FL,Apartment,9156.0,,0,0.0
1,LA,Apartment,30000.0,,0,0.0
1,PR,House/Duplex,44052.0,,0,0.0
0,TX,House/Duplex,74900.0,10802.5,0,0.0
0,FL,Apartment,9060.0,,0,
0,LA,Mobile Home,,,0,0.0
0,TX,Apartment,,,0,0.0
0,LA,House/Duplex,78000.0,,0,
0,LA,House/Duplex,32000.0,,0,0.0
1,LA,House/Duplex,25000.0,31739.87,0,0.0
0,FL,House/Duplex,42000.0,,0,0.0
1,PR,Apartment,15600.0,814.0,1,0.0
0,TX,House/Duplex,40000.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
0,TX,Apartment,20052.0,,0,
1,FL,House/Duplex,33280.0,,0,
1,PR,House/Duplex,,948.16,0,0.0
0,TX,Apartment,20000.0,,0,0.0
1,FL,Mobile Home,30000.0,,0,
1,FL,House/Duplex,,,0,
1,PR,House/Duplex,15000.0,,0,0.0
0,LA,Travel Trailer,8160.0,,0,0.0
1,FL,House/Duplex,39000.0,,0,0.0
0,TX,Mobile Home,9372.0,,0,0.0
1,PR,Other,3840.0,,0,
0,NC,Apartment,9872.0,,0,0.0
0,TX,House/Duplex,100184.0,,0,
0,LA,Mobile Home,36000.0,,0,
1,TX,House/Duplex,16000.0,,0,0.0
1,LA,House/Duplex,62000.0,,0,0.0
0,TX,House/Duplex,12000.0,,0,0.0
1,FL,Apartment,,,0,
0,FL,Mobile Home,11868.0,,0,0.0
0,TX,House/Duplex,,,0,
1,FL,Mobile Home,29000.0,,0,
1,LA,House/Duplex,37500.0,,0,0.0
1,PR,House/Duplex,,,0,
1,PR,Condo,57105.0,,0,
0,FL,Mobile Home,25000.0,,0,0.0
1,PR,House/Duplex,32400.0,,0,
0,FL,House/Duplex,12000.0,,0,0.0
1,FL,Condo,40000.0,,0,
0,FL,Apartment,2259.0,,0,3.0
0,NC,House/Duplex,50000.0,,0,1.0
0,FL,House/Duplex,54000.0,,0,0.0
1,PR,House/Duplex,1320000.0,,0,12.0
1,PR,House/Duplex,,,0,0.0
0,LA,Apartment,,,0,0.0
0,TX,House/Duplex,50000.0,,0,0.0
0,NC,Apartment,48000.0,,0,0.0
0,LA,House/Duplex,2400.0,,0,
0,FL,Apartment,20000.0,,0,
0,LA,Apartment,14400.0,,0,0.0
1,PR,Other,,,0,
0,LA,Apartment,26880.0,,0,
0,FL,House/Duplex,30088.0,,0,
1,PR,House/Duplex,7812.0,,0,0.0
0,TX,Townhouse,15600.0,,0,
0,FL,House/Duplex,35000.0,,0,0.0
0,TX,House/Duplex,55000.0,,0,
1,PR,House/Duplex,14208.0,,0,0.0
0,LA,House/Duplex,6528.0,,0,12.0
1,PR,Apartment,3780.0,,0,0.0
0,FL,Apartment,18000.0,,0,0.0
1,PR,Other,16680.0,,0,0.0
1,FL,House/Duplex,69000.0,,0,
0,FL,Apartment,31000.0,,0,
0,TX,House/Duplex,18000.0,,0,
1,PR,House/Duplex,5256.0,206.87,0,0.0
0,FL,Mobile Home,9600.0,,0,
1,TX,House/Duplex,11760.0,,0,0.0
0,TX,House/Duplex,10400.0,,0,0.0
0,FL,House/Duplex,33000.0,,0,
1,PR,House/Duplex,3780.0,206.87,0,0.0
1,PR,Apartment,34512.0,,0,
1,TX,House/Duplex,52000.0,,0,0.0
0,TX,Other,40000.0,,0,
0,TX,Mobile Home,75000.0,,0,0.0
0,FL,House/Duplex,20028.0,,0,
0,TX,House/Duplex,70000.0,,0,0.0
0,FL,Apartment,2304.0,,0,0.0
0,TX,House/Duplex,2000000.0,,0,
1,PR,Other,40984.0,,0,
0,FL,House/Duplex,22000.0,,0,
0,TX,Apartment,30000.0,,0,0.0
1,PR,Condo,20000.0,,0,0.0
1,FL,Apartment,20000.0,,0,
0,FL,Apartment,38000.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,Apartment,10000.0,,0,
0,FL,House/Duplex,27000.0,,0,0.0
0,FL,House/Duplex,14000.0,,0,0.0
0,FL,Mobile Home,40000.0,,0,0.0
1,FL,Apartment,9840.0,,0,
1,LA,House/Duplex,,,0,0.0
0,FL,House/Duplex,52674.0,,0,
1,FL,Mobile Home,20000.0,,0,0.0
1,PR,House/Duplex,9600.0,,0,
1,FL,House/Duplex,16800.0,,0,0.0
0,FL,Apartment,16000.0,,0,0.0
1,PR,House/Duplex,11784.0,1630.01,0,0.0
0,FL,House/Duplex,77000.0,,0,
0,LA,Other,5.0,,0,0.0
1,FL,House/Duplex,,,0,
0,LA,House/Duplex,70000.0,,0,
0,LA,Apartment,17914.0,,0,
0,FL,Travel Trailer,19632.0,,0,0.0
0,FL,Mobile Home,15000.0,,0,0.0
1,PR,Townhouse,30000.0,,0,
0,LA,House/Duplex,38000.0,,0,0.0
0,FL,House/Duplex,280500.0,,0,
0,TX,House/Duplex,48500.0,,0,
1,PR,House/Duplex,36572.0,,0,
0,FL,House/Duplex,50000.0,,0,0.0
1,PR,House/Duplex,20800.0,,0,0.0
0,LA,Mobile Home,26000.0,,0,
0,LA,Mobile Home,26400.0,,0,
0,TX,Apartment,9600.0,,0,0.0
1,PR,Other,12000.0,,0,
0,PR,House/Duplex,,,0,0.0
0,FL,Apartment,24000.0,,0,
1,TX,House/Duplex,,,0,0.0
0,FL,Condo,,,0,0.0
0,LA,House/Duplex,20000.0,,0,0.0
1,LA,Apartment,12000.0,,0,0.0
0,FL,Apartment,24000.0,,0,
0,NC,House/Duplex,87000.0,,0,
1,PR,House/Duplex,20000.0,1949.84,0,0.0
0,LA,House/Duplex,14400.0,,0,
1,FL,House/Duplex,48000.0,,0,
1,LA,House/Duplex,118000.0,,0,
0,FL,Mobile Home,1500.0,,0,
0,FL,House/Duplex,24000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,125000.0,,0,
1,FL,House/Duplex,12000.0,,0,
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,18700.0,,0,
0,NC,Mobile Home,1400.0,,0,0.0
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,,,0,
0,LA,House/Duplex,130000.0,,0,
1,FL,House/Duplex,,,0,
1,FL,Apartment,1400.0,,0,
1,TX,Other,,,0,
1,PR,House/Duplex,24000.0,,0,
1,FL,House/Duplex,30000.0,,0,
1,FL,Townhouse,30000.0,,0,0.0
0,TX,Travel Trailer,21600.0,,0,0.0
1,PR,Townhouse,36500.0,,0,
0,TX,House/Duplex,1500.0,,0,
0,FL,Apartment,22000.0,,0,0.0
1,PR,Townhouse,23580.0,,0,
1,PR,Other,6924.0,,0,
1,TX,House/Duplex,15000.0,,0,
1,PR,Other,9744.0,,0,
0,FL,House/Duplex,,,0,0.0
0,TX,House/Duplex,2000.0,,0,
0,LA,House/Duplex,26000.0,5944.1,0,0.0
0,FL,House/Duplex,1500.0,,0,1.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,4068.0,,0,0.0
1,FL,House/Duplex,,,0,
0,LA,Mobile Home,9528.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,65000.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,0.0
0,FL,Other,,,0,
1,TX,House/Duplex,4800.0,,0,0.0
1,LA,Apartment,,,0,
0,FL,Apartment,9432.0,,0,
1,PR,House/Duplex,16596.0,,0,
0,TX,Apartment,60000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,45000.0,,0,
0,LA,House/Duplex,52000.0,,0,
0,FL,House/Duplex,78680.0,,0,
1,FL,Apartment,,,0,
1,PR,House/Duplex,,,0,
1,FL,Apartment,12000.0,,0,1.0
0,FL,Apartment,,,0,0.0
0,FL,Apartment,10000.0,,0,0.0
0,FL,House/Duplex,112000.0,,0,
0,FL,House/Duplex,30000.0,,0,
0,FL,House/Duplex,130000.0,,0,0.0
0,FL,House/Duplex,17000.0,,0,
1,FL,House/Duplex,30000.0,,0,
0,TX,House/Duplex,32000.0,,0,0.0
0,TX,Apartment,15000.0,,0,1.0
0,FL,House/Duplex,40000.0,,0,
0,TX,House/Duplex,46128.0,,0,
1,TX,Apartment,21000.0,,0,0.0
0,FL,Apartment,12000.0,,0,
0,FL,House/Duplex,139000.0,,0,0.0
0,LA,House/Duplex,22800.0,2043.64,0,0.0
0,TX,House/Duplex,15000.0,,0,
1,PR,House/Duplex,12000.0,,0,0.0
1,PR,House/Duplex,18552.0,,0,0.0
0,FL,Condo,26000.0,,0,
0,FL,Apartment,86000.0,,0,0.0
0,TX,House/Duplex,0.0,,0,
1,PR,House/Duplex,3600.0,,0,0.0
0,FL,Townhouse,25824.0,,0,
0,FL,Apartment,,,0,
1,PR,House/Duplex,23000.0,5323.15,0,0.0
1,PR,House/Duplex,2400.0,,0,0.0
0,TX,Travel Trailer,20000.0,,0,
1,PR,Assisted Living Facility,10236.0,,0,0.0
1,PR,House/Duplex,80000.0,,0,
0,LA,House/Duplex,48000.0,,0,0.0
1,FL,Apartment,14000.0,,0,
0,FL,House/Duplex,66000.0,,0,
0,FL,House/Duplex,,,0,
1,TX,Apartment,29000.0,,0,
1,TX,House/Duplex,22000.0,,0,15.0
1,PR,Townhouse,44286.0,,0,
0,FL,House/Duplex,15840.0,,0,1.0
0,FL,Townhouse,30000.0,,0,0.0
0,LA,Apartment,1500.0,,0,
0,FL,Condo,52000.0,,0,
1,PR,Condo,62000.0,,0,
0,FL,Apartment,,,0,
0,TX,House/Duplex,56000.0,,0,
0,TX,Apartment,,,0,2.0
0,FL,Other,,,0,
1,FL,Condo,55000.0,,0,
0,FL,House/Duplex,125000.0,,0,
1,FL,House/Duplex,18469.0,,0,0.0
0,TX,House/Duplex,,,0,1.0
0,LA,Apartment,,,0,0.0
1,PR,House/Duplex,13752.0,,0,0.0
1,PR,Townhouse,26000.0,,0,0.0
1,FL,Apartment,,,0,
0,TX,Apartment,,,0,
0,LA,Apartment,25000.0,,0,
1,FL,Mobile Home,14400.0,,0,3.0
0,TX,Apartment,19000.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
0,FL,Condo,75000.0,,0,0.0
0,LA,Apartment,27959.0,,0,0.0
0,FL,House/Duplex,28000.0,,0,
0,LA,House/Duplex,0.0,,0,
1,FL,House/Duplex,75000.0,,0,
0,FL,Other,15000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,LA,House/Duplex,10000.0,,0,0.0
1,PR,House/Duplex,7740.0,799.98,0,0.0
0,FL,Apartment,10560.0,,0,
1,TX,Mobile Home,15600.0,,0,0.0
0,LA,House/Duplex,33000.0,,0,
0,LA,House/Duplex,63000.0,,0,0.0
0,FL,Apartment,15600.0,,0,
0,TX,Apartment,30000.0,,0,0.0
0,LA,Mobile Home,55000.0,5492.64,0,0.0
0,FL,Apartment,1300.0,,0,0.0
0,FL,Condo,32000.0,,0,0.0
1,FL,Apartment,16500.0,,0,
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,PR,Other,15240.0,,0,
0,FL,House/Duplex,3000.0,,0,0.0
0,FL,House/Duplex,106790.0,,0,
1,PR,Other,6192.0,,0,
0,FL,Other,25000.0,,0,0.0
0,TX,House/Duplex,339730.0,,0,
1,FL,Mobile Home,10500.0,,0,
0,LA,Apartment,10800.0,,0,
1,PR,House/Duplex,45000.0,,0,
1,TX,House/Duplex,93600.0,6083.64,0,8.0
0,LA,Mobile Home,15868.0,1480.97,0,0.0
1,TX,House/Duplex,,,0,0.0
0,TX,House/Duplex,120000.0,,0,
0,FL,Apartment,15550.0,,0,
0,LA,House/Duplex,,,0,0.0
1,FL,Mobile Home,,,0,
0,TX,House/Duplex,500000.0,,0,0.0
1,FL,Apartment,7812.0,,0,
1,PR,House/Duplex,,,0,0.0
1,LA,House/Duplex,20400.0,,0,0.0
1,FL,House/Duplex,20000.0,,0,
1,FL,Apartment,30807.0,,0,
0,TX,House/Duplex,35000.0,,0,
0,TX,House/Duplex,,,0,0.0
0,FL,Mobile Home,,,0,0.0
0,LA,House/Duplex,,,0,0.0
1,TX,House/Duplex,70000.0,,0,
0,LA,House/Duplex,90000.0,,0,
0,TX,House/Duplex,71300.0,7208.65,0,0.0
0,LA,Townhouse,28600.0,,0,0.0
0,FL,House/Duplex,12000.0,,0,0.0
1,FL,Mobile Home,19000.0,,0,0.0
0,TX,House/Duplex,13800.0,,0,
0,FL,House/Duplex,8796.0,,0,0.0
0,LA,House/Duplex,187000.0,,0,
0,LA,House/Duplex,38000.0,,0,
0,FL,Townhouse,36299.0,,0,
0,FL,Apartment,8796.0,,0,
1,FL,House/Duplex,,,0,0.0
0,TX,House/Duplex,145000.0,,0,
1,FL,Apartment,13743.0,,0,
0,FL,House/Duplex,19000.0,,0,0.0
0,LA,House/Duplex,205000.0,,0,
0,FL,House/Duplex,80920.0,,0,
0,FL,House/Duplex,54000.0,,0,
1,PR,House/Duplex,8400.0,1623.56,0,0.0
1,PR,House/Duplex,1992.0,,0,0.0
0,FL,House/Duplex,90000.0,,0,
0,LA,Apartment,50000.0,,0,
0,LA,Apartment,1500.0,,0,
1,FL,Apartment,36400.0,,0,0.0
0,FL,Apartment,14000.0,,0,
1,PR,House/Duplex,13068.0,,0,0.0
0,TX,Apartment,,,0,0.0
1,PR,Condo,140000.0,,0,0.0
0,FL,Other,12000.0,,0,
0,FL,Mobile Home,29000.0,,0,0.0
0,TX,House/Duplex,413359.0,,0,
1,PR,House/Duplex,9600.0,2204.8,0,0.0
1,FL,Apartment,12000.0,,0,0.0
0,TX,House/Duplex,180000.0,,0,0.0
0,LA,Apartment,16000.0,,0,
0,LA,House/Duplex,16836.0,1734.32,0,0.0
0,TX,House/Duplex,2400.0,,0,
1,PR,Other,10608.0,,0,
0,FL,House/Duplex,,,0,
0,TX,House/Duplex,330000.0,,0,
0,TX,House/Duplex,3700.0,,0,72.0
0,FL,Other,78000.0,,0,0.0
1,PR,House/Duplex,2000.0,,0,0.0
1,FL,Other,28000.0,,0,
1,PR,House/Duplex,13956.0,,0,
0,FL,Apartment,1836275.0,,0,
1,FL,Other,,,0,
0,LA,House/Duplex,2000.0,,0,
0,FL,Mobile Home,26000.0,,0,0.0
1,TX,House/Duplex,45000.0,,0,
1,PR,House/Duplex,18000.0,,0,0.0
0,FL,House/Duplex,35000.0,,0,
0,LA,Apartment,,,0,0.0
1,TX,House/Duplex,15000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,FL,Apartment,28000.0,,0,
0,FL,House/Duplex,13000.0,,0,0.0
0,FL,Apartment,28000.0,,0,0.0
0,FL,Apartment,17000.0,,0,
1,PR,House/Duplex,7200.0,,0,0.0
0,FL,Mobile Home,32000.0,,0,0.0
0,FL,House/Duplex,12000.0,,0,0.0
1,PR,Other,8280.0,,0,
1,FL,House/Duplex,20000.0,,0,0.0
1,TX,Apartment,23000.0,,0,4.0
0,LA,Mobile Home,6500.0,,0,
0,TX,Apartment,10000.0,,0,
1,PR,House/Duplex,12588.0,1263.3,0,0.0
0,LA,Mobile Home,51403.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
0,LA,Mobile Home,45000.0,,0,
0,LA,Other,,,0,0.0
0,FL,Condo,55000.0,,0,0.0
0,TX,House/Duplex,75000.0,,0,
0,FL,House/Duplex,44000.0,,0,
0,LA,House/Duplex,,,0,
0,FL,House/Duplex,30000.0,,0,0.0
0,FL,House/Duplex,5866.0,,0,
0,TX,House/Duplex,43000.0,,0,
0,TX,House/Duplex,22000.0,,0,
0,LA,Apartment,45000.0,,0,
0,FL,House/Duplex,0.0,,0,
1,FL,Mobile Home,23000.0,,0,
1,PR,House/Duplex,36000.0,,0,
0,LA,House/Duplex,72000.0,,0,
1,PR,Townhouse,,,0,0.0
0,FL,Apartment,8664.0,,0,
0,FL,House/Duplex,130000.0,,0,
0,FL,Other,,,0,
1,FL,House/Duplex,58000.0,,0,0.0
0,LA,House/Duplex,15000.0,,0,0.0
0,TX,Apartment,17088.0,,0,
1,FL,House/Duplex,,,0,
0,FL,Other,24025.0,,0,
1,PR,House/Duplex,65000.0,,0,0.0
1,TX,House/Duplex,32232.0,,0,0.0
1,PR,Townhouse,,,0,0.0
0,FL,House/Duplex,,,0,
0,TX,Other,40800.0,,0,
0,TX,House/Duplex,,,0,
0,FL,Condo,65000.0,,0,
0,FL,House/Duplex,8000.0,,0,
0,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,30000.0,,0,
0,TX,Apartment,8500.0,,0,4.0
0,LA,House/Duplex,,,0,
0,LA,House/Duplex,37000.0,,0,
1,FL,House/Duplex,,,0,
1,PR,House/Duplex,27000.0,,0,
0,NC,House/Duplex,110000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,30384.0,,0,
0,LA,House/Duplex,,,0,
0,TX,House/Duplex,62740.0,,0,0.0
0,FL,Apartment,20000.0,,0,
0,FL,Other,,,0,
0,TX,Apartment,18000.0,,0,
0,TX,House/Duplex,,,0,
1,PR,Other,81700.0,,0,
1,TX,House/Duplex,22638.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,FL,House/Duplex,29000.0,,0,
0,FL,House/Duplex,85000.0,,0,0.0
1,PR,House/Duplex,7200.0,7509.24,0,0.0
1,PR,House/Duplex,18000.0,2284.03,0,0.0
1,PR,House/Duplex,36000.0,,0,
1,FL,House/Duplex,9000.0,,0,0.0
1,LA,House/Duplex,93700.0,,0,0.0
0,NC,Apartment,34000.0,,0,0.0
0,TX,Apartment,,,0,0.0
0,LA,Townhouse,6000.0,,0,0.0
0,TX,House/Duplex,0.0,,0,
0,FL,House/Duplex,21000.0,,0,
0,FL,House/Duplex,,,0,0.0
0,LA,House/Duplex,40000.0,,0,0.0
0,TX,House/Duplex,45000.0,,0,
1,PR,Other,,,0,
0,FL,House/Duplex,11196.0,,0,0.0
0,FL,House/Duplex,27000.0,,0,0.0
1,PR,House/Duplex,27000.0,,0,
0,FL,House/Duplex,32000.0,,0,
0,PR,Townhouse,35700.0,,0,
0,FL,House/Duplex,47600.0,,0,
1,PR,House/Duplex,10000.0,13068.57,0,0.0
1,FL,House/Duplex,2300.0,,0,
0,FL,House/Duplex,27000.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,20000.0,,0,0.0
1,FL,Apartment,5000.0,,0,0.0
0,TX,Townhouse,30000.0,,0,
0,TX,Other,12000.0,,0,0.0
1,PR,House/Duplex,7896.0,3976.28,0,0.0
0,LA,House/Duplex,9528.0,,0,
1,PR,House/Duplex,17368.0,,0,0.0
0,NC,House/Duplex,9048.0,,0,0.0
0,FL,Condo,10672.0,,0,0.0
1,FL,House/Duplex,55000.0,,0,
1,FL,Townhouse,,,0,
1,FL,House/Duplex,25000.0,,0,0.0
0,FL,Other,,,0,
1,FL,Apartment,,,0,
1,FL,House/Duplex,,,0,0.0
0,LA,House/Duplex,120000.0,,0,
0,NC,House/Duplex,95000.0,,0,
1,PR,House/Duplex,0.0,,0,0.0
0,TX,Apartment,9530.0,,0,
1,TX,House/Duplex,50000.0,,0,
0,FL,House/Duplex,15156.0,,0,
0,TX,House/Duplex,55000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,Condo,27955.0,,0,0.0
0,LA,House/Duplex,50000.0,,0,
0,FL,Mobile Home,31200.0,,0,0.0
0,FL,House/Duplex,185000.0,,0,
0,FL,House/Duplex,,,0,
1,FL,House/Duplex,1500.0,,0,0.0
1,FL,Apartment,8000.0,,0,
0,FL,Apartment,12000.0,,0,
1,PR,Apartment,2592.0,,0,0.0
1,PR,House/Duplex,16000.0,,0,0.0
1,PR,Townhouse,40000.0,,0,
